subID,avg_roi_E_magn,avg_roi_E_normal,avg_roi_E_tangent,subID2,p95,p99,p99_9,pk_pos_x,pk_pos_y,pk_pos_z
116,0.730533480698608,-0.0471568887776003,0.397380548196913,116,0.295080566157625,0.573106258628959,1.03069617724964,-54.379930381709,-23.419695319767,29.1920190845268
119,0.636530422104381,0.0731124616238396,0.434401905877315,119,0.35458616309447,0.730438168299073,1.14285380311913,-51.7260034520952,-69.6654604998358,15.864484000191
125,0.239333969413895,0.160692803394757,0.110912398055337,125,0.297881841482102,0.594352726234424,0.887784148690294,-40.8649728416916,-32.5933893909216,30.9701284454276
130,0.403972198864578,0.0433181045366351,0.250790874539391,130,0.247127611646355,0.544390304886277,0.889505388356145,-31.2837361496193,-89.9481027869694,3.57264622056561
134,0.912112568900905,-0.299704352098134,0.643920452758871,134,0.306890405420669,0.556624651134889,1.05297950598394,-60.7062991975624,-25.8254168288628,17.7369049916793
138,0.64478860875734,-0.0743646805474971,0.468025640986611,138,0.354503672097643,0.691642423170127,1.04367979010041,-69.4646818406564,2.8625310717107,6.83058345371033
142,0.649271193089063,-0.0257114154220214,0.52736219160182,142,0.296314826706917,0.5526310540545,0.856395630937611,-52.0628441396338,-54.7280362356538,-12.3552856667989
168,0.687305830521721,-0.0282572647950013,0.548013731323585,168,0.366978470008341,0.648360332017517,0.994336380779472,-48.6474472739757,-27.3123000111349,-5.20923927728887
170,0.534715496997527,0.0864883777608285,0.409916233088547,170,0.251154269898153,0.487112175775737,0.763421172378669,-34.3765429547731,-43.104896308166,-14.7979062563483
171,0.656363112843589,-0.0555105124801794,0.504607529002621,171,0.348397427348995,0.596639562196748,0.997902617391077,-56.9966409368062,-58.9675535420135,15.0186859015301
173,0.107313461507053,0.0140407350345191,0.076262500313337,173,0.257308593990839,0.450843272712442,0.723198848174893,-29.2444538986014,-31.4409448206542,36.8375713941933
175,0.479870261569948,-0.2177885977484,0.328346916654187,175,0.342601577627359,0.592609201364562,1.03768588087481,-57.0439860146691,-48.9731003929167,1.95532866954703
178,0.511637144214631,-0.124790217967842,0.425480822033569,178,0.335761310344241,0.562497859208965,1.02840614611836,-57.8696398858199,-42.8580361271837,-5.88318785346282
180,0.539147659672855,0.140746305772374,0.37980020784107,180,0.324433969109559,0.601765333743562,0.959024166543648,-60.3895742042444,-41.4787909250201,17.6685308726278
183,0.527639913627738,0.0199536301085086,0.436238095217627,183,0.286608533200497,0.571678696951883,0.916661647166854,-53.8536027876549,-41.9707313102984,-33.0644480135743
187,0.590799154546948,0.0310618371978175,0.402417806475001,187,0.332213768292719,0.636356101505553,0.941481993599368,-51.5201437830246,-64.9863794870999,10.0885370113628
188,0.0275749786300467,-5.44845609734326e-05,0.0214811122550708,188,0.285279674586642,0.429093032928461,0.590289416303206,-54.7125383186725,-52.2667868649536,34.1969772603563
190,0.575510983005005,-0.0157583917141206,0.470083246856899,190,0.25638541878573,0.514170544023381,0.821894281616625,-15.9797974849367,-103.853135464477,10.400362883739
193,1.00971926318094,0.0944195849072607,0.785593004607242,193,0.301771102742785,0.610263502704572,1.11626139634241,-33.3559744229687,-20.6093203902795,73.484116695981
195,0.743662044582665,0.208183700970466,0.542030658502434,195,0.321696005064141,0.616435085518936,1.04411052201151,-38.9297607127537,-75.268112543064,36.1226204211987
207,0.648869759151627,-0.0916437829792715,0.488505971185929,207,0.297769692839436,0.519275906005371,0.889202981562629,-43.871397301665,-26.3122296366354,-29.8677955686782
208,0.306853369051471,0.057363373543682,0.226865976914741,208,0.267647858554092,0.502793329925414,0.948952827025556,-47.4175387582453,-35.1604266039872,-14.8834082605365
209,NaN,NaN,NaN,209,NaN,NaN,NaN,NaN,NaN,NaN
210,0.381874960395934,-0.0612221130089715,0.246256548714261,210,0.322356348792769,0.586859908253701,0.86244722077592,-17.0178099528448,12.8823856925062,-2.15934853056069
213,0.532619446487784,0.200355256557019,0.350000340656655,213,0.251524747721301,0.501946679619818,0.902404126563337,-53.5118623120848,-19.4721424360049,-19.4743111092179
214,0.418149230337366,0.0614899566013453,0.323784128010846,214,0.309360380586558,0.485785289595015,0.714798004886974,-38.1159232263472,-37.2862732622537,-53.1370030469654
216,0.532664916712128,0.256176755488031,0.386096290036146,216,0.336410061312359,0.566387831277826,0.849056723423058,-40.2485787861473,-41.4381112542092,4.40163761384937
218,0.686523395220651,-0.188044961318091,0.407949574699123,218,0.341378409451026,0.572386433447102,0.879001076471558,-46.4509614585171,3.68442447233597,-2.72302705064329
222,0.391156352313178,-0.0594162864046058,0.310216154779752,222,0.298809288734804,0.601551461668227,0.919763052377907,-66.7473122713728,1.9907712904062,-8.71628444419913
225,0.563302439825309,-0.0233522103337481,0.345068256466299,225,0.336861397878219,0.743349456911865,1.25417790035969,-67.3070114678146,-6.46157179552691,1.32660916469628
